No,Lat,Long,NRE,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
1727,42.42,117.25,57.38,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1728,42.42,117.25,58.24,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1729,42.42,117.25,61.8,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1730,42.42,117.25,55.54,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1731,42.42,117.25,63.68,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1732,42.42,117.25,61.39,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1733,42.42,117.25,47.55,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1734,42.42,117.25,56.79,1.508583,1297.035,445,109.9911,3933,437.6903,0.4916667,179.3917,8.091666,-4.533333,0.1619,1.26,8,40,42,18,27,28.9,3.2,400,117.197,22.1814,0.1837651,2232,1.670006,0.339,0.1290756,0.2871667,13.14174,17.06318,1.536114,69.512,20.89113,0.8399424,0.1441433
1735,41.85,124.9,36.5,5.473906,1313.444,849,101.1182,7895,601.8424,0.55,165.4667,12.68333,0.075,0.3459,1.15,6.5,39,45,16,33,53.2,4.3,1000,82.0329,15.8808,0.1991354,2646,2.008406,0.413,0.1080159,0.3098215,15.07006,15.11684,1.2928,57.86973,13.69649,0.8035304,0.2148326
1736,41.85,124.9,43.18,5.473906,1313.444,849,101.1182,7895,601.8424,0.55,165.4667,12.68333,0.075,0.3459,1.15,6.5,39,45,16,33,53.2,4.3,1000,82.0329,15.8808,0.1991354,2646,2.008406,0.413,0.1080159,0.3098215,15.07006,15.11684,1.2928,57.86973,13.69649,0.8035304,0.2148326
1737,41.85,124.9,39.68,5.473906,1313.444,849,101.1182,7895,601.8424,0.55,165.4667,12.68333,0.075,0.3459,1.15,6.5,39,45,16,33,53.2,4.3,1000,82.0329,15.8808,0.1991354,2646,2.008406,0.413,0.1080159,0.3098215,15.07006,15.11684,1.2928,57.86973,13.69649,0.8035304,0.2148326
1738,41.85,124.9,48.63,5.473906,1313.444,849,101.1182,7895,601.8424,0.55,165.4667,12.68333,0.075,0.3459,1.15,6.5,39,45,16,33,53.2,4.3,1000,82.0329,15.8808,0.1991354,2646,2.008406,0.413,0.1080159,0.3098215,15.07006,15.11684,1.2928,57.86973,13.69649,0.8035304,0.2148326
1739,23.16,112.54,29.33,22.05475,588.2567,1727,64.69878,13244,1079.707,0.85,164.1583,26.425,18.85,0.0524,1.19,5.5,46,37,17,35,18.7,1.7,600,104.058,15.6168,0.1550442,3693,1.530235,0.411,0.1271552,0.2996176,10.89174,6.216314,1.138765,64.49157,22.12331,0.5202819,0.4483555
1740,23.16,112.54,28.59,22.05475,588.2567,1727,64.69878,13244,1079.707,0.85,164.1583,26.425,18.85,0.0524,1.19,5.5,46,37,17,35,18.7,1.7,600,104.058,15.6168,0.1550442,3693,1.530235,0.411,0.1271552,0.2996176,10.89174,6.216314,1.138765,64.49157,22.12331,0.5202819,0.4483555
1741,26.32,117.6,20.77,17.39369,644.639,1639,59.48931,14247,825.7386,0.6333333,173.3583,21.89167,13.7,0.0913,1.18,6.1,33,46,21,30,18.2,1.5,400,30.0803,5.77267,0.1740519,11216,1.380183,0.701,0.1043738,0.3316239,10.77966,16.69114,1.094835,46.98116,12.5881,0.616291,0.3531837
1742,36.9,109.3,19.2,9.309354,1028.157,490,94.29822,3548,542.7845,0.85,180.9083,16.36667,3.975,0.0623,1.19,8.2,37,47,16,31,4.8,0.6,1200,72.452,9.87847,0.1741427,2081,0.9736568,0.343,0.1507768,0.2908112,12.93794,16.59978,1.404427,59.21596,15.91086,0.7891146,0.1843929
1743,24.7433,117.783,57.16,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
1744,42.92,119.02,39.56,6.726094,1289.948,393,112.4303,2686,270.0635,0.85,181.2333,13.9,1.033333,0.0735,1.41,8.3,78,17,6,27,4.8,0.4,300,113.462,12.8964,0.2116596,1330,0.7454748,0.277,0.1237649,0.2550827,14.12168,17.21378,1.484559,79.62996,24.32444,0.7848808,0.1921877
1745,42.92,119.02,37.57,6.726094,1289.948,393,112.4303,2686,270.0635,0.85,181.2333,13.9,1.033333,0.0735,1.41,8.3,78,17,6,27,4.8,0.4,300,113.462,12.8964,0.2116596,1330,0.7454748,0.277,0.1237649,0.2550827,14.12168,17.21378,1.484559,79.62996,24.32444,0.7848808,0.1921877
1746,32.4,118.3,24.55,15.34827,921.806,976,61.73042,7603,900.186,0.6666667,180.5167,20.18333,12.03333,0.1485,1.33,6.2,17,63,20,38,5,0.8,300,83.8825,12.2621,0.1965533,4790,1.501921,0.445,0.2043275,0.3184136,13.93779,3.539551,1.34365,57.36707,20.62107,0.6676286,0.3158168
1747,32.4,118.3,20.5,15.34827,921.806,976,61.73042,7603,900.186,0.6666667,180.5167,20.18333,12.03333,0.1485,1.33,6.2,17,63,20,38,5,0.8,300,83.8825,12.2621,0.1965533,4790,1.501921,0.445,0.2043275,0.3184136,13.93779,3.539551,1.34365,57.36707,20.62107,0.6676286,0.3158168
1748,18.5,108.9,61.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.0555227,NaN,NaN,NaN,NaN,NaN,NaN,0.3203748,0.7263785
1749,30,103.4,17.2,15.85348,684.7351,1485,94.93631,14620,759.8674,0.8083333,127.6083,19.79167,12.39167,0.1535,1.4,8,33,45,23,30,4.9,0.6,300,96.4473,11.8714,0.1954353,6618,0.9434366,0.661,0.1352203,0.3297441,10.73453,15.2869,1.147468,59.13857,12.78876,0.7563019,0.214335
1750,24.31,109.6,27.08,20.40317,676.8323,1585,66.97583,11756,959.8581,0.8,171.4167,24.56667,16.86667,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,64.7282,14.7782,0.1471449,4812,1.299288,0.611,0.123498,0.3076784,13.48743,12.79764,1.235534,57.32198,23.91249,0.6253029,0.3179741
1751,24.31,109.6,27.31,20.40317,676.8323,1585,66.97583,11756,959.8581,0.8,171.4167,24.56667,16.86667,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,64.7282,14.7782,0.1471449,4812,1.299288,0.611,0.123498,0.3076784,13.48743,12.79764,1.235534,57.32198,23.91249,0.6253029,0.3179741
1752,24.31,109.6,32.81,20.40317,676.8323,1585,66.97583,11756,959.8581,0.8,171.4167,24.56667,16.86667,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,64.7282,14.7782,0.1471449,4812,1.299288,0.611,0.123498,0.3076784,13.48743,12.79764,1.235534,57.32198,23.91249,0.6253029,0.3179741
1753,24.31,109.6,29.96,20.40317,676.8323,1585,66.97583,11756,959.8581,0.8,171.4167,24.56667,16.86667,0.0967,1.45,4.8,12,48,40,29,21.4,1.7,300,64.7282,14.7782,0.1471449,4812,1.299288,0.611,0.123498,0.3076784,13.48743,12.79764,1.235534,57.32198,23.91249,0.6253029,0.3179741
1754,23,108.4,45.79,21.75461,591.2059,1450,69.503,10650,1017.439,0.7916667,182.9167,25.65833,18.40833,0.1197,1.23,6,19,40,41,34,16.3,1.1,600,79.6478,12.0422,0.1760723,4086,1.681152,0.583,0.1167713,0.2901622,12.10624,9.08942,1.211435,57.1241,21.82776,0.3728644,0.6311525
1755,24.5,117.35,25.84,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1756,24.5,117.35,23.92,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1757,24.5,117.35,41.06,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1758,24.5,117.35,31.19,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1759,24.5,117.35,52.23,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1760,24.5,117.35,59.11,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1761,24.5,117.35,61.66,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1762,24.5,117.35,50.76,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1763,24.5,117.35,46.33,19.71809,565.9122,1387,60.99607,11870,1058.335,0.6083333,180.8167,23.16667,16.79167,0.0684,1.45,5.3,20,37,44,34,13.1,0.9,300,30.073,5.99434,0.1553118,11416,1.488179,0.666,0.08510145,0.3199056,11.31552,14.77975,1.151004,42.38132,13.80493,0.6233202,0.3436112
1764,45.38,127.5,33.9,3.267667,1473.184,584,105.0541,5482,599.1256,0.4916667,158.6,10.15833,-2.141667,0.2504,1.15,5.9,25,53,22,36,36.3,2.9,1100,101.721,19.8595,0.2038719,1052,1.010463,0.418,0.09498303,0.3091469,14.96728,12.29138,1.416139,49.0661,14.10033,0.6115804,0.3693201
1765,23.633,117.4,57.62,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1766,23.633,117.4,50.39,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1767,23.633,117.4,50.3,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1768,23.633,117.4,45.91,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1769,23.633,117.4,30.79,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1770,23.633,117.4,47.35,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1771,23.633,117.4,43.14,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1772,23.633,117.4,62.88,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1773,23.633,117.4,48.94,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1774,23.633,117.4,64.32,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1775,23.633,117.4,62.41,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1776,23.633,117.4,31.39,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1777,23.633,117.4,13.1,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1778,23.633,117.4,NaN,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1779,23.633,117.4,36.82,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1780,23.633,117.4,18.96,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1781,23.633,117.4,33.71,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1782,23.633,117.4,34.92,21.25472,555.5078,1363,64.89782,9929,1216.264,0.6166667,184.4083,24.4,19.35,0.0868,1.21,5.3,47,31,22,34,10.8,1,300,79.5052,12.2139,NaN,5565,1.417771,NaN,0.08510145,0.3119245,11.73384,5.196147,1.05488,NaN,NaN,0.5546315,0.4247346
1783,-1.51,120.1,13.73,19.41006,27.34347,2104,37.07462,15584,1303.118,0.4,185.925,22.68333,14.75833,0.1353,1.25,5.2,46,31,23,35,27.7,2,400,159.406,23.8673,0.1573773,7858,1.259923,0.824,0.02529492,0.3371896,9.069359,15.6618,1.30127,60.43881,14.13043,0.04888461,0.8706397
1784,-1.51,120.1,11.23,19.41006,27.34347,2104,37.07462,15584,1303.118,0.4,185.925,22.68333,14.75833,0.1353,1.25,5.2,46,31,23,35,27.7,2,400,159.406,23.8673,0.1573773,7858,1.259923,0.824,0.02529492,0.3371896,9.069359,15.6618,1.30127,60.43881,14.13043,0.04888461,0.8706397
1785,26.3,105.7,37.85,14.88196,639.4645,1187,75.33134,10788,776.8831,0.5583333,154.6583,19.075,11.15833,0.228,1.26,7.5,15,41,44,30,15.8,1.8,400,66.8442,8.01584,0.1419228,5431,1.586494,0.577,0.1109575,0.3332209,12.45437,NaN,1.439897,60.95474,22.36477,0.7582464,0.2118842
1786,26.3,105.7,37.2,14.88196,639.4645,1187,75.33134,10788,776.8831,0.5583333,154.6583,19.075,11.15833,0.228,1.26,7.5,15,41,44,30,15.8,1.8,400,66.8442,8.01584,0.1419228,5431,1.586494,0.577,0.1109575,0.3332209,12.45437,NaN,1.439897,60.95474,22.36477,0.7582464,0.2118842
1787,26.3,105.7,37.96,14.88196,639.4645,1187,75.33134,10788,776.8831,0.5583333,154.6583,19.075,11.15833,0.228,1.26,7.5,15,41,44,30,15.8,1.8,400,66.8442,8.01584,0.1419228,5431,1.586494,0.577,0.1109575,0.3332209,12.45437,NaN,1.439897,60.95474,22.36477,0.7582464,0.2118842
1788,26.3,105.7,37.32,14.88196,639.4645,1187,75.33134,10788,776.8831,0.5583333,154.6583,19.075,11.15833,0.228,1.26,7.5,15,41,44,30,15.8,1.8,400,66.8442,8.01584,0.1419228,5431,1.586494,0.577,0.1109575,0.3332209,12.45437,NaN,1.439897,60.95474,22.36477,0.7582464,0.2118842
1789,26.3,105.7,28.93,14.88196,639.4645,1187,75.33134,10788,776.8831,0.5583333,154.6583,19.075,11.15833,0.228,1.26,7.5,15,41,44,30,15.8,1.8,400,66.8442,8.01584,0.1419228,5431,1.586494,0.577,0.1109575,0.3332209,12.45437,NaN,1.439897,60.95474,22.36477,0.7582464,0.2118842
1790,26.3,105.7,27.28,14.88196,639.4645,1187,75.33134,10788,776.8831,0.5583333,154.6583,19.075,11.15833,0.228,1.26,7.5,15,41,44,30,15.8,1.8,400,66.8442,8.01584,0.1419228,5431,1.586494,0.577,0.1109575,0.3332209,12.45437,NaN,1.439897,60.95474,22.36477,0.7582464,0.2118842
1791,26.3,105.7,NaN,14.88196,639.4645,1187,75.33134,10788,776.8831,0.5583333,154.6583,19.075,11.15833,0.228,1.26,7.5,15,41,44,30,15.8,1.8,400,66.8442,8.01584,0.1419228,5431,1.586494,0.577,0.1109575,0.3332209,12.45437,NaN,1.439897,60.95474,22.36477,0.7582464,0.2118842
1792,26.2,117.4,43.98,17.84813,662.4796,1646,59.99093,13004,808.2196,0.7083333,173.75,22.73333,13.90833,0.0805,1.45,5.1,20,38,41,30,13.7,1.1,400,32.5921,6.42573,0.1730294,5444,1.598313,0.735,0.1043738,0.3310636,9.742502,15.88613,1.054561,46.65661,10.95329,0.616291,0.3531837
1793,31.8,117.35,NaN,16.00682,915.0535,1146,53.40102,8909,883.5224,0.7166666,177.9167,20.66667,12.64167,0.1053,1.16,5.8,13,60,26,36,17.3,1.4,300,58.4328,8.65468,0.1696997,3708,1.526616,0.318,0.1810679,0.2439763,11.95513,0.1002576,NaN,76.44491,24.00159,0.6724154,0.2961228
1794,31.8,117.35,14.66,16.00682,915.0535,1146,53.40102,8909,883.5224,0.7166666,177.9167,20.66667,12.64167,0.1053,1.16,5.8,13,60,26,36,17.3,1.4,300,58.4328,8.65468,0.1696997,3708,1.526616,0.318,0.1810679,0.2439763,11.95513,0.1002576,NaN,76.44491,24.00159,0.6724154,0.2961228
1795,31.8,117.35,NaN,16.00682,915.0535,1146,53.40102,8909,883.5224,0.7166666,177.9167,20.66667,12.64167,0.1053,1.16,5.8,13,60,26,36,17.3,1.4,300,58.4328,8.65468,0.1696997,3708,1.526616,0.318,0.1810679,0.2439763,11.95513,0.1002576,NaN,76.44491,24.00159,0.6724154,0.2961228
1796,31.8,117.35,24.01,16.00682,915.0535,1146,53.40102,8909,883.5224,0.7166666,177.9167,20.66667,12.64167,0.1053,1.16,5.8,13,60,26,36,17.3,1.4,300,58.4328,8.65468,0.1696997,3708,1.526616,0.318,0.1810679,0.2439763,11.95513,0.1002576,NaN,76.44491,24.00159,0.6724154,0.2961228
1797,31.8,117.35,13.09,16.00682,915.0535,1146,53.40102,8909,883.5224,0.7166666,177.9167,20.66667,12.64167,0.1053,1.16,5.8,13,60,26,36,17.3,1.4,300,58.4328,8.65468,0.1696997,3708,1.526616,0.318,0.1810679,0.2439763,11.95513,0.1002576,NaN,76.44491,24.00159,0.6724154,0.2961228
1798,31.8,117.35,29.79,16.00682,915.0535,1146,53.40102,8909,883.5224,0.7166666,177.9167,20.66667,12.64167,0.1053,1.16,5.8,13,60,26,36,17.3,1.4,300,58.4328,8.65468,0.1696997,3708,1.526616,0.318,0.1810679,0.2439763,11.95513,0.1002576,NaN,76.44491,24.00159,0.6724154,0.2961228
1799,34.867,107.9,50.65,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1800,34.867,107.9,52.25,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1801,34.867,107.9,46.68,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1802,34.867,107.9,30.54,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1803,34.867,107.9,27.63,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1804,34.867,107.9,44.68,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1805,34.867,107.9,44.23,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1806,34.867,107.9,50.8,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1807,34.867,107.9,43.39,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1808,34.867,107.9,45.96,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
1809,34.867,107.9,24,9.375177,889.0582,641,76.79726,5636,572.0858,0.5666667,169.2167,14.775,5.633333,0.0682,1.19,8.3,29,54,17,28,4.7,0.5,500,77.9435,9.50813,0.1789596,4211,1.09546,0.501,0.1464129,0.3242118,13.05991,5.024452,1.378543,45.41117,14.52649,0.8059441,0.1607175
